timestamp_mon_ppg_ir_smooth;mon_ppg_ir_smooth;timestamp_mon_ppg_red_smooth;mon_ppg_red_smooth
1787030810801;194061.8125;1787030810801;165858.5625
1787030810811;194061.8125;1787030810811;165858.5625
1787030810821;194061.8125;1787030810821;165858.5625
1787030810831;194059.1875;1787030810831;165882.015625
1787030810841;194059.1875;1787030810841;165882.015625
1787030810851;194059.1875;1787030810851;165882.015625
1787030810861;194059.1875;1787030810861;165882.015625
1787030810871;194059.1875;1787030810871;165882.015625
1787030810881;194059.1875;1787030810881;165882.015625
1787030810891;194059.1875;1787030810891;165882.015625
1787030810901;194096.75;1787030810901;165885.703125
1787030810911;194126.171875;1787030810911;165895.03125
1787030810921;194126.171875;1787030810921;165895.03125
1787030810931;194126.171875;1787030810931;165895.03125
1787030810941;194126.171875;1787030810941;165895.03125
1787030810951;194126.171875;1787030810951;165895.03125
1787030810961;194126.171875;1787030810961;165895.03125
1787030810971;194384.390625;1787030810971;165988.09375
1787030810981;194497.6875;1787030810981;166033.84375
1787030810991;194566.25;1787030810991;166062.234375
1787030811001;194566.25;1787030811001;166062.234375
1787030811011;194566.25;1787030811011;166062.234375
1787030811021;194566.25;1787030811021;166062.234375
1787030811031;194566.25;1787030811031;166062.234375
1787030811041;194566.25;1787030811041;166062.234375
1787030811051;194779.8125;1787030811051;166138.953125
1787030811061;194779.8125;1787030811061;166138.953125
1787030811071;194857.5625;1787030811071;166170.265625
1787030811081;194857.5625;1787030811081;166170.265625
1787030811091;194857.5625;1787030811091;166170.265625
1787030811101;194857.5625;1787030811101;166170.265625
1787030811111;194857.5625;1787030811111;166170.265625
1787030811121;194857.5625;1787030811121;166170.265625
1787030811131;195011.03125;1787030811131;166217.21875
1787030811141;195011.03125;1787030811141;166217.21875
1787030811151;195037.671875;1787030811151;166226.09375
1787030811161;195037.671875;1787030811161;166226.09375
1787030811171;195037.671875;1787030811171;166226.09375
1787030811181;195037.671875;1787030811181;166226.09375
1787030811191;195037.671875;1787030811191;166226.09375
1787030811201;195037.671875;1787030811201;166226.09375
1787030811211;195272.84375;1787030811211;166334.375
1787030811221;195272.84375;1787030811221;166334.375
1787030811231;195272.84375;1787030811231;166334.375
1787030811241;195272.84375;1787030811241;166334.375
1787030811251;195272.84375;1787030811251;166334.375
1787030811261;195272.84375;1787030811261;166334.375
1787030811271;195534.640625;1787030811271;166416.078125
1787030811281;195435.3125;1787030811281;166371.609375
1787030811291;195271.796875;1787030811291;166303.5
1787030811301;195271.796875;1787030811301;166303.5
1787030811311;195271.796875;1787030811311;166303.5
1787030811321;195271.796875;1787030811321;166303.5
1787030811331;195271.796875;1787030811331;166303.5
1787030811341;195271.796875;1787030811341;166303.5
1787030811351;194050.78125;1787030811351;165833.890625
1787030811361;193975.25;1787030811361;165804.734375
1787030811371;193941.40625;1787030811371;165790.609375
1787030811381;193941.40625;1787030811381;165790.609375
1787030811391;193941.40625;1787030811391;165790.609375
1787030811401;193941.40625;1787030811401;165790.609375
1787030811411;193941.40625;1787030811411;165790.609375
1787030811421;193941.40625;1787030811421;165790.609375
1787030811431;194090.484375;1787030811431;165854.203125
1787030811441;194160.84375;1787030811441;165881.328125
1787030811451;194160.84375;1787030811451;165881.328125
1787030811461;194160.84375;1787030811461;165881.328125
1787030811471;194160.84375;1787030811471;165881.328125
1787030811481;194160.84375;1787030811481;165881.328125
1787030811491;194160.84375;1787030811491;165881.328125
1787030811501;194234.796875;1787030811501;165898.5625
1787030811511;194298.4375;1787030811511;165918.921875
1787030811521;194362.265625;1787030811521;165950.078125
1787030811531;194362.265625;1787030811531;165950.078125
1787030811541;194362.265625;1787030811541;165950.078125
1787030811551;194362.265625;1787030811551;165950.078125
1787030811561;194362.265625;1787030811561;165950.078125
1787030811571;194362.265625;1787030811571;165950.078125
1787030811581;194483.953125;1787030811581;166005.65625
1787030811591;194497.6875;1787030811591;166003.78125
1787030811601;194497.6875;1787030811601;166003.78125
1787030811611;194497.6875;1787030811611;166003.78125
1787030811621;194497.6875;1787030811621;166003.78125
1787030811631;194497.6875;1787030811631;166003.78125
1787030811641;194497.6875;1787030811641;166003.78125
1787030811651;194453.25;1787030811651;165975.40625
1787030811661;194460.9375;1787030811661;165990.625
1787030811671;194476;1787030811671;165990.625
1787030811681;194476;1787030811681;165990.625
1787030811691;194476;1787030811691;165990.625
1787030811701;194476;1787030811701;165990.625
1787030811711;194476;1787030811711;165990.625
1787030811721;194476;1787030811721;165990.625
1787030811731;194638.234375;1787030811731;166055.859375
1787030811741;194666.90625;1787030811741;166065.3125
1787030811751;194666.90625;1787030811751;166065.3125
1787030811761;194666.90625;1787030811761;166065.3125
1787030811771;194666.90625;1787030811771;166065.3125
1787030811781;194666.90625;1787030811781;166065.3125
1787030811791;194666.90625;1787030811791;166065.3125
1787030811801;194793.234375;1787030811801;166119.421875
1787030811811;194864.09375;1787030811811;166148.8125
1787030811821;194930.65625;1787030811821;166171.671875
1787030811831;194930.65625;1787030811831;166171.671875
1787030811841;194930.65625;1787030811841;166171.671875
1787030811851;194930.65625;1787030811851;166171.671875
1787030811861;194930.65625;1787030811861;166171.671875
1787030811871;194930.65625;1787030811871;166171.671875
1787030811881;195073.4375;1787030811881;166218.6875
1787030811891;195073.4375;1787030811891;166218.6875
1787030811901;195073.4375;1787030811901;166218.6875
1787030811911;195073.4375;1787030811911;166218.6875
1787030811921;195073.4375;1787030811921;166218.6875
1787030811931;195073.4375;1787030811931;166218.6875
1787030811941;195073.4375;1787030811941;166218.6875
1787030811951;195194.34375;1787030811951;166253
1787030811961;195211.4375;1787030811961;166255.859375
1787030811971;195211.4375;1787030811971;166255.859375
1787030811981;195211.4375;1787030811981;166255.859375
1787030811991;195211.4375;1787030811991;166255.859375
1787030812001;195211.4375;1787030812001;166255.859375
1787030812011;195211.4375;1787030812011;166255.859375
1787030812021;195289.78125;1787030812021;166273.546875
1787030812031;195354.109375;1787030812031;166299.96875
1787030812041;195442.828125;1787030812041;166336.46875
1787030812051;195442.828125;1787030812051;166336.46875
1787030812061;195442.828125;1787030812061;166336.46875
1787030812071;195442.828125;1787030812071;166336.46875
1787030812081;195442.828125;1787030812081;166336.46875
1787030812091;195442.828125;1787030812091;166336.46875
1787030812101;195245.78125;1787030812101;166242.359375
1787030812111;195245.78125;1787030812111;166242.359375
1787030812121;194876.421875;1787030812121;166096.84375
1787030812131;194876.421875;1787030812131;166096.84375
1787030812141;194876.421875;1787030812141;166096.84375
1787030812151;194876.421875;1787030812151;166096.84375
1787030812161;194876.421875;1787030812161;166096.84375
1787030812171;194876.421875;1787030812171;166096.84375
1787030812181;194131.296875;1787030812181;165836.046875
1787030812191;194131.296875;1787030812191;165836.046875
1787030812201;194128.578125;1787030812201;165838.90625
1787030812211;194128.578125;1787030812211;165838.90625
1787030812221;194128.578125;1787030812221;165838.90625
1787030812231;194128.578125;1787030812231;165838.90625
1787030812241;194128.578125;1787030812241;165838.90625
1787030812251;194128.578125;1787030812251;165838.90625
1787030812261;194329.828125;1787030812261;165918.296875
1787030812271;194329.828125;1787030812271;165918.296875
1787030812281;194329.828125;1787030812281;165918.296875
1787030812291;194329.828125;1787030812291;165918.296875
1787030812301;194329.828125;1787030812301;165918.296875
1787030812311;194329.828125;1787030812311;165918.296875
1787030812321;194518.96875;1787030812321;165985.125
1787030812331;194593.140625;1787030812331;166012.484375
1787030812341;194670.609375;1787030812341;166041.65625
1787030812351;194670.609375;1787030812351;166041.65625
1787030812361;194670.609375;1787030812361;166041.65625
1787030812371;194670.609375;1787030812371;166041.65625
1787030812381;194670.609375;1787030812381;166041.65625
1787030812391;194670.609375;1787030812391;166041.65625
1787030812401;194703.765625;1787030812401;166044.46875
1787030812411;194664.3125;1787030812411;166012.484375
1787030812421;194635.21875;1787030812421;166012.484375
1787030812431;194635.21875;1787030812431;166012.484375
1787030812441;194635.21875;1787030812441;166012.484375
1787030812451;194635.21875;1787030812451;166012.484375
1787030812461;194635.21875;1787030812461;166012.484375
1787030812471;194635.21875;1787030812471;166012.484375
1787030812481;194603.3125;1787030812481;166003.078125
1787030812491;194619.15625;1787030812491;166009.0625
1787030812501;194619.15625;1787030812501;166009.0625
1787030812511;194619.15625;1787030812511;166009.0625
1787030812521;194619.15625;1787030812521;166009.0625
1787030812531;194619.15625;1787030812531;166009.0625
1787030812541;194619.15625;1787030812541;166009.0625
1787030812551;194692.5;1787030812551;166035.578125
1787030812561;194790.5625;1787030812561;166077.765625
1787030812571;194855.21875;1787030812571;166105.890625
1787030812581;194855.21875;1787030812581;166105.890625
1787030812591;194855.21875;1787030812591;166105.890625
1787030812601;194855.21875;1787030812601;166105.890625
1787030812611;194855.21875;1787030812611;166105.890625
1787030812621;194855.21875;1787030812621;166105.890625
1787030812631;195012.640625;1787030812631;166159.09375
1787030812641;195039.59375;1787030812641;166168
1787030812651;195039.59375;1787030812651;166168
1787030812661;195039.59375;1787030812661;166168
1787030812671;195039.59375;1787030812671;166168
1787030812681;195039.59375;1787030812681;166168
1787030812691;195039.59375;1787030812691;166168
1787030812701;195162.265625;1787030812701;166231.734375
1787030812711;195192.5;1787030812711;166245.5625
1787030812721;195192.5;1787030812721;166245.5625
1787030812731;195192.5;1787030812731;166245.5625
1787030812741;195192.5;1787030812741;166245.5625
1787030812751;195192.5;1787030812751;166245.5625
1787030812761;195192.5;1787030812761;166245.5625
1787030812771;195217.109375;1787030812771;166248.3125
1787030812781;195292.6875;1787030812781;166261.40625
1787030812791;195317.71875;1787030812791;166270.375
1787030812801;195317.71875;1787030812801;166270.375
1787030812811;195317.71875;1787030812811;166270.375
1787030812821;195317.71875;1787030812821;166270.375
1787030812831;195317.71875;1787030812831;166270.375
1787030812841;195317.71875;1787030812841;166270.375
1787030812851;195337.984375;1787030812851;166281.046875
1787030812861;195329.46875;1787030812861;166276.625
1787030812871;195311.0625;1787030812871;166264.015625
1787030812881;195311.0625;1787030812881;166264.015625
1787030812891;195311.0625;1787030812891;166264.015625
1787030812901;195311.0625;1787030812901;166264.015625
1787030812911;195311.0625;1787030812911;166264.015625
1787030812921;195311.0625;1787030812921;166264.015625
1787030812931;194876.796875;1787030812931;166115.484375
1787030812941;194876.796875;1787030812941;166115.484375
1787030812951;194696.46875;1787030812951;166072.875
1787030812961;194696.46875;1787030812961;166072.875
1787030812971;194696.46875;1787030812971;166072.875
1787030812981;194696.46875;1787030812981;166072.875
1787030812991;194696.46875;1787030812991;166072.875
1787030813001;194696.46875;1787030813001;166072.875
1787030813011;194559.65625;1787030813011;166026.03125
1787030813021;194559.65625;1787030813021;166026.03125
1787030813031;194559.65625;1787030813031;166026.03125
1787030813041;194559.65625;1787030813041;166026.03125
1787030813051;194559.65625;1787030813051;166026.03125
1787030813061;194559.65625;1787030813061;166026.03125
1787030813071;194476.609375;1787030813071;165915.84375
1787030813081;194414.703125;1787030813081;165854.1875
1787030813091;194378.75;1787030813091;165822.25
1787030813101;194378.75;1787030813101;165822.25
